Country,Time,Balance,Product,Value,Unit
France,Feb-21,Total Imports,Electricity,2367.8304,GWh
France,Feb-21,Total Exports,Electricity,5745.6399,GWh
France,Feb-21,Distribution Losses,Electricity,4013.6368,GWh
France,Feb-21,Final Consumption (Calculated),Electricity,39906.7732,GWh
France,Feb-21,Net Electricity Production,Wind,4269.6411,GWh
Germany,Feb-21,Net Electricity Production,Electricity,47168.3022,GWh
Germany,Feb-21,Net Electricity Production,Nuclear,5369.4269,GWh
Germany,Feb-21,Net Electricity Production,Hydro,2052.1246,GWh
Germany,Feb-21,Net Electricity Production,Total Combustible Fuels,26383.9979,GWh
Germany,Feb-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",12480.9136,GWh
Germany,Feb-21,Net Electricity Production,Natural Gas,9461.1425,GWh
Germany,Feb-21,Net Electricity Production,Solar,2104.0549,GWh
Germany,Feb-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",18850.7182,GWh
Germany,Feb-21,Total Imports,Electricity,3912.6286,GWh
Germany,Feb-21,Total Exports,Electricity,6062.2371,GWh
Germany,Feb-21,Distribution Losses,Electricity,2291.4909,GWh
Germany,Feb-21,Final Consumption (Calculated),Electricity,42080.1066,GWh
Germany,Feb-21,Net Electricity Production,Wind,11083.3317,GWh
Japan,Feb-21,Net Electricity Production,Electricity,81883.4468,GWh
Japan,Feb-21,Net Electricity Production,Nuclear,2787.5261,GWh
Japan,Feb-21,Net Electricity Production,Hydro,4853.8093,GWh
Japan,Feb-21,Net Electricity Production,Total Combustible Fuels,65806.4674,GWh
Japan,Feb-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",26230.3667,GWh
Japan,Feb-21,Net Electricity Production,Natural Gas,33838.9567,GWh
Japan,Feb-21,Net Electricity Production,Solar,5584.7304,GWh
Japan,Feb-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",13868.4944,GWh
Japan,Feb-21,Total Imports,Electricity,0.0,GWh
Japan,Feb-21,Total Exports,Electricity,0.0,GWh
Japan,Feb-21,Distribution Losses,Electricity,4002.9841,GWh
Japan,Feb-21,Final Consumption (Calculated),Electricity,76931.3077,GWh
Japan,Feb-21,Net Electricity Production,Wind,1125.0565,GWh
United Kingdom,Feb-21,Net Electricity Production,Electricity,25959.329,GWh
United Kingdom,Feb-21,Net Electricity Production,Nuclear,3497.6023,GWh
United Kingdom,Feb-21,Net Electricity Production,Hydro,614.8022,GWh
United Kingdom,Feb-21,Net Electricity Production,Total Combustible Fuels,13223.3983,GWh
United Kingdom,Feb-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",777.9954,GWh
United Kingdom,Feb-21,Net Electricity Production,Natural Gas,8868.7703,GWh
United Kingdom,Feb-21,Net Electricity Production,Solar,535.2203,GWh
United Kingdom,Feb-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12275.4447,GWh
United Kingdom,Feb-21,Total Imports,Electricity,2454.042,GWh
United Kingdom,Feb-21,Total Exports,Electricity,217.8677,GWh
United Kingdom,Feb-21,Distribution Losses,Electricity,2811.2278,GWh
United Kingdom,Feb-21,Final Consumption (Calculated),Electricity,25190.4914,GWh
United Kingdom,Feb-21,Net Electricity Production,Wind,8080.0324,GWh
United States,Feb-21,Net Electricity Production,Electricity,332408.6058,GWh
United States,Feb-21,Net Electricity Production,Nuclear,62923.3467,GWh
United States,Feb-21,Net Electricity Production,Hydro,22549.34,GWh
United States,Feb-21,Net Electricity Production,Total Combustible Fuels,210185.2216,GWh
United States,Feb-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",91484.8791,GWh
United States,Feb-21,Net Electricity Production,Natural Gas,110103.3683,GWh
United States,Feb-21,Net Electricity Production,Solar,8474.3001,GWh
United States,Feb-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",63488.9178,GWh
United States,Feb-21,Total Imports,Electricity,3919.4392,GWh
United States,Feb-21,Total Exports,Electricity,1341.5885,GWh
United States,Feb-21,Distribution Losses,Electricity,21255.1114,GWh
United States,Feb-21,Final Consumption (Calculated),Electricity,311903.292,GWh
United States,Feb-21,Net Electricity Production,Wind,26726.5226,GWh
People's Republic of China,Feb-21,Net Electricity Production,Electricity,518653.7152,GWh
People's Republic of China,Feb-21,Net Electricity Production,Nuclear,21425.3437,GWh
People's Republic of China,Feb-21,Net Electricity Production,Hydro,56418.374,GWh
People's Republic of China,Feb-21,Net Electricity Production,Total Combustible Fuels,352069.8647,GWh
People's Republic of China,Feb-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",325083.4349,GWh
People's Republic of China,Feb-21,Net Electricity Production,Natural Gas,16079.9269,GWh
People's Republic of China,Feb-21,Net Electricity Production,Solar,24406.9309,GWh
People's Republic of China,Feb-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",154981.5443,GWh
People's Republic of China,Feb-21,Net Electricity Production,Wind,64317.2099,GWh
Australia,Jan-21,Net Electricity Production,Electricity,22217.8134,GWh
Australia,Jan-21,Net Electricity Production,Nuclear,0.0,GWh
Australia,Jan-21,Net Electricity Production,Hydro,1012.3769,GWh
Australia,Jan-21,Net Electricity Production,Total Combustible Fuels,15757.7352,GWh
Australia,Jan-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",11433.0538,GWh
Australia,Jan-21,Net Electricity Production,Natural Gas,3713.8222,GWh
Australia,Jan-21,Net Electricity Production,Solar,3236.6428,GWh
Australia,Jan-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6723.159,GWh
Australia,Jan-21,Total Imports,Electricity,0.0,GWh
Australia,Jan-21,Total Exports,Electricity,0.0,GWh
Australia,Jan-21,Distribution Losses,Electricity,1119.8606,GWh
Australia,Jan-21,Final Consumption (Calculated),Electricity,21044.8171,GWh
Australia,Jan-21,Net Electricity Production,Wind,2211.0585,GWh
Denmark,Jan-21,Net Electricity Production,Electricity,3200.0995,GWh
Denmark,Jan-21,Net Electricity Production,Nuclear,0.0,GWh
Denmark,Jan-21,Net Electricity Production,Hydro,1.9039,GWh
Denmark,Jan-21,Net Electricity Production,Total Combustible Fuels,1990.2585,GWh
Denmark,Jan-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",619.8899,GWh
Denmark,Jan-21,Net Electricity Production,Natural Gas,270.1691,GWh
Denmark,Jan-21,Net Electricity Production,Solar,16.2936,GWh
Denmark,Jan-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2206.6187,GWh
Denmark,Jan-21,Total Imports,Electricity,1691.8892,GWh
Denmark,Jan-21,Total Exports,Electricity,1351.7165,GWh
Denmark,Jan-21,Distribution Losses,Electricity,190.5984,GWh
Denmark,Jan-21,Final Consumption (Calculated),Electricity,3349.6739,GWh
Denmark,Jan-21,Net Electricity Production,Wind,1191.6435,GWh
France,Jan-21,Net Electricity Production,Electricity,55979.9113,GWh
France,Jan-21,Net Electricity Production,Nuclear,37176.882,GWh
France,Jan-21,Net Electricity Production,Hydro,7401.1494,GWh
France,Jan-21,Net Electricity Production,Total Combustible Fuels,6835.9839,GWh
France,Jan-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",1321.4361,GWh
France,Jan-21,Net Electricity Production,Natural Gas,4156.0942,GWh
France,Jan-21,Net Electricity Production,Solar,494.4602,GWh
France,Jan-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12654.3445,GWh
France,Jan-21,Total Imports,Electricity,3384.1254,GWh
France,Jan-21,Total Exports,Electricity,5311.5024,GWh
France,Jan-21,Distribution Losses,Electricity,5181.7999,GWh
France,Jan-21,Final Consumption (Calculated),Electricity,48392.0917,GWh
France,Jan-21,Net Electricity Production,Wind,3979.603,GWh
Germany,Jan-21,Net Electricity Production,Electricity,52457.8992,GWh
Germany,Jan-21,Net Electricity Production,Nuclear,5925.9116,GWh
Germany,Jan-21,Net Electricity Production,Hydro,1844.9315,GWh
Germany,Jan-21,Net Electricity Production,Total Combustible Fuels,32500.6609,GWh
Germany,Jan-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",17359.8491,GWh
Germany,Jan-21,Net Electricity Production,Natural Gas,10332.951,GWh
Germany,Jan-21,Net Electricity Production,Solar,647.2529,GWh
Germany,Jan-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",17837.5765,GWh
Germany,Jan-21,Total Imports,Electricity,3881.0788,GWh
Germany,Jan-21,Total Exports,Electricity,7399.4496,GWh
Germany,Jan-21,Distribution Losses,Electricity,2602.0841,GWh
Germany,Jan-21,Final Consumption (Calculated),Electricity,45544.8475,GWh
Germany,Jan-21,Net Electricity Production,Wind,11365.3146,GWh
Japan,Jan-21,Net Electricity Production,Electricity,97495.2393,GWh
Japan,Jan-21,Net Electricity Production,Nuclear,2577.2036,GWh
Japan,Jan-21,Net Electricity Production,Hydro,4969.3236,GWh
Japan,Jan-21,Net Electricity Production,Total Combustible Fuels,82498.4931,GWh
Japan,Jan-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",32378.0514,GWh
Japan,Jan-21,Net Electricity Production,Natural Gas,41040.8294,GWh
Japan,Jan-21,Net Electricity Production,Solar,4577.2579,GWh
Japan,Jan-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",13197.4411,GWh
Japan,Jan-21,Total Imports,Electricity,0.0,GWh
Japan,Jan-21,Total Exports,Electricity,0.0,GWh
Japan,Jan-21,Distribution Losses,Electricity,4766.1879,GWh
Japan,Jan-21,Final Consumption (Calculated),Electricity,91023.1225,GWh
Japan,Jan-21,Net Electricity Production,Wind,1123.747,GWh
United Kingdom,Jan-21,Net Electricity Production,Electricity,30330.3685,GWh
United Kingdom,Jan-21,Net Electricity Production,Nuclear,4578.1119,GWh
United Kingdom,Jan-21,Net Electricity Production,Hydro,739.5583,GWh
United Kingdom,Jan-21,Net Electricity Production,Total Combustible Fuels,18042.1856,GWh
United Kingdom,Jan-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",1567.1219,GWh
United Kingdom,Jan-21,Net Electricity Production,Natural Gas,12532.8947,GWh
United Kingdom,Jan-21,Net Electricity Production,Solar,371.7922,GWh
United Kingdom,Jan-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11019.5098,GWh
United Kingdom,Jan-21,Total Imports,Electricity,2137.5264,GWh
United Kingdom,Jan-21,Total Exports,Electricity,167.5833,GWh
United Kingdom,Jan-21,Distribution Losses,Electricity,2789.9682,GWh
United Kingdom,Jan-21,Final Consumption (Calculated),Electricity,29283.3871,GWh
United Kingdom,Jan-21,Net Electricity Production,Wind,6590.4471,GWh
United States,Jan-21,Net Electricity Production,Electricity,355242.489,GWh
United States,Jan-21,Net Electricity Production,Nuclear,71797.3042,GWh
United States,Jan-21,Net Electricity Production,Hydro,26385.1678,GWh
United States,Jan-21,Net Electricity Production,Total Combustible Fuels,217394.8348,GWh
United States,Jan-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",85513.75,GWh
United States,Jan-21,Net Electricity Production,Natural Gas,123510.8762,GWh
United States,Jan-21,Net Electricity Production,Solar,7482.6709,GWh
United States,Jan-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",70688.9174,GWh
United States,Jan-21,Total Imports,Electricity,4877.3818,GWh
United States,Jan-21,Total Exports,Electricity,929.0767,GWh
United States,Jan-21,Distribution Losses,Electricity,20853.3475,GWh
United States,Jan-21,Final Consumption (Calculated),Electricity,336525.2107,GWh
United States,Jan-21,Net Electricity Production,Wind,30479.1127,GWh
People's Republic of China,Jan-21,Net Electricity Production,Electricity,735224.0306,GWh
People's Republic of China,Jan-21,Net Electricity Production,Nuclear,33453.6069,GWh
People's Republic of China,Jan-21,Net Electricity Production,Hydro,83976.5798,GWh
People's Republic of China,Jan-21,Net Electricity Production,Total Combustible Fuels,549358.6086,GWh
People's Republic of China,Jan-21,Net Electricity Production,"Coal, Peat and Manufactured Gases",507249.8426,GWh
People's Republic of China,Jan-21,Net Electricity Production,Natural Gas,25090.6061,GWh
People's Republic of China,Jan-21,Net Electricity Production,Solar,21589.0204,GWh
People's Republic of China,Jan-21,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",167739.3702,GWh
People's Republic of China,Jan-21,Net Electricity Production,Wind,46830.2231,GWh
Australia,Dec-20,Net Electricity Production,Electricity,21976.2066,GWh
Australia,Dec-20,Net Electricity Production,Nuclear,0.0,GWh
Australia,Dec-20,Net Electricity Production,Hydro,875.8401,GWh
Australia,Dec-20,Net Electricity Production,Total Combustible Fuels,15270.1435,GWh
Australia,Dec-20,Net Electricity Production,"Coal, Peat and Manufactured Gases",11088.6068,GWh
Australia,Dec-20,Net Electricity Production,Natural Gas,3639.0335,GWh
Australia,Dec-20,Net Electricity Production,Solar,3511.637,GWh
Australia,Dec-20,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6951.3871,GWh
Australia,Dec-20,Total Imports,Electricity,0.0,GWh
Australia,Dec-20,Total Exports,Electricity,0.0,GWh
Australia,Dec-20,Distribution Losses,Electricity,909.2168,GWh
Australia,Dec-20,Final Consumption (Calculated),Electricity,21025.1132,GWh
Australia,Dec-20,Net Electricity Production,Wind,2318.586,GWh
Denmark,Dec-20,Net Electricity Production,Electricity,2284.5106,GWh
Denmark,Dec-20,Net Electricity Production,Nuclear,0.0,GWh
Denmark,Dec-20,Net Electricity Production,Hydro,0.5421,GWh
Denmark,Dec-20,Net Electricity Production,Total Combustible Fuels,957.4428,GWh
Denmark,Dec-20,Net Electricity Production,"Coal, Peat and Manufactured Gases",101.5116,GWh
Denmark,Dec-20,Net Electricity Production,Natural Gas,121.7256,GWh
Denmark,Dec-20,Net Electricity Production,Solar,7.3551,GWh
Denmark,Dec-20,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1983.4276,GWh
Denmark,Dec-20,Total Imports,Electricity,1654.2823,GWh
Denmark,Dec-20,Total Exports,Electricity,1046.5181,GWh
Denmark,Dec-20,Distribution Losses,Electricity,191.3886,GWh
Denmark,Dec-20,Final Consumption (Calculated),Electricity,2700.8863,GWh
Denmark,Dec-20,Net Electricity Production,Wind,1319.1706,GWh
France,Dec-20,Net Electricity Production,Electricity,51352.4229,GWh
France,Dec-20,Net Electricity Production,Nuclear,34432.4433,GWh
France,Dec-20,Net Electricity Production,Hydro,5810.1719,GWh
France,Dec-20,Net Electricity Production,Total Combustible Fuels,6231.6238,GWh
France,Dec-20,Net Electricity Production,"Coal, Peat and Manufactured Gases",869.4185,GWh
France,Dec-20,Net Electricity Production,Natural Gas,3982.4984,GWh
France,Dec-20,Net Electricity Production,Solar,365.5219,GWh
France,Dec-20,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11359.278,GWh
France,Dec-20,Total Imports,Electricity,2616.3424,GWh
France,Dec-20,Total Exports,Electricity,5007.242,GWh
France,Dec-20,Distribution Losses,Electricity,4317.4623,GWh
France,Dec-20,Final Consumption (Calculated),Electricity,44006.2242,GWh
France,Dec-20,Net Electricity Production,Wind,4414.7271,GWh
Germany,Dec-20,Net Electricity Production,Electricity,50075.5431,GWh
Germany,Dec-20,Net Electricity Production,Nuclear,5842.2075,GWh
Germany,Dec-20,Net Electricity Production,Hydro,1825.4781,GWh
Germany,Dec-20,Net Electricity Production,Total Combustible Fuels,29830.5048,GWh
Germany,Dec-20,Net Electricity Production,"Coal, Peat and Manufactured Gases",15385.9716,GWh
Germany,Dec-20,Net Electricity Production,Natural Gas,9322.8956,GWh
Germany,Dec-20,Net Electricity Production,Solar,728.8914,GWh
Germany,Dec-20,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",18466.736,GWh
Germany,Dec-20,Total Imports,Electricity,3799.1725,GWh
Germany,Dec-20,Total Exports,Electricity,7205.3162,GWh
Germany,Dec-20,Distribution Losses,Electricity,2620.6169,GWh
Germany,Dec-20,Final Consumption (Calculated),Electricity,43296.2563,GWh
Germany,Dec-20,Net Electricity Production,Wind,11642.79,GWh
Japan,Dec-20,Net Electricity Production,Electricity,92385.3399,GWh
Japan,Dec-20,Net Electricity Production,Nuclear,2106.0351,GWh
Japan,Dec-20,Net Electricity Production,Hydro,4946.0373,GWh
Japan,Dec-20,Net Electricity Production,Total Combustible Fuels,77777.3866,GWh
Japan,Dec-20,Net Electricity Production,"Coal, Peat and Manufactured Gases",28765.4685,GWh
Japan,Dec-20,Net Electricity Production,Natural Gas,40402.1277,GWh
Japan,Dec-20,Net Electricity Production,Solar,4799.3503,GWh
Japan,Dec-20,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",13613.2348,GWh
Japan,Dec-20,Total Imports,Electricity,0.0,GWh
Japan,Dec-20,Total Exports,Electricity,0.0,GWh
Japan,Dec-20,Distribution Losses,Electricity,4376.9426,GWh
Japan,Dec-20,Final Consumption (Calculated),Electricity,86547.0266,GWh
Japan,Dec-20,Net Electricity Production,Wind,1092.5349,GWh
United Kingdom,Dec-20,Net Electricity Production,Electricity,29711.6956,GWh
United Kingdom,Dec-20,Net Electricity Production,Nuclear,4960.5236,GWh
United Kingdom,Dec-20,Net Electricity Production,Hydro,932.0478,GWh
United Kingdom,Dec-20,Net Electricity Production,Total Combustible Fuels,16305.6357,GWh
United Kingdom,Dec-20,Net Electricity Production,"Coal, Peat and Manufactured Gases",815.9048,GWh
